@relation adult-data-training-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute age numeric
@attribute workclass {Private,Self-emp-not-inc,Self-emp-inc,Federal-gov,Local-gov,State-gov,Without-pay,Never-worked}
@attribute fnlwgt numeric
@attribute education {Bachelors,Some-college,11th,HS-grad,Prof-school,Assoc-acdm,Assoc-voc,9th,7th-8th,12th,Masters,1st-4th,10th,Doctorate,5th-6th,Preschool}
@attribute education-num numeric
@attribute marital-status {Married-civ-spouse,Divorced,Never-married,Separated,Widowed,Married-spouse-absent,Married-AF-spouse}
@attribute occupation {Tech-support,Craft-repair,Other-service,Sales,Exec-managerial,Prof-specialty,Handlers-cleaners,Machine-op-inspct,Adm-clerical,Farming-fishing,Transport-moving,Priv-house-serv,Protective-serv,Armed-Forces}
@attribute relationship {Wife,Own-child,Husband,Not-in-family,Other-relative,Unmarried}
@attribute race {White,Asian-Pac-Islander,Amer-Indian-Eskimo,Other,Black}
@attribute sex {Female,Male}
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute native-country {United-States,Cambodia,England,Puerto-Rico,Canada,Germany,Outlying-US(Guam-USVI-etc),India,Japan,Greece,South,China,Cuba,Iran,Honduras,Philippines,Italy,Poland,Jamaica,Vietnam,Mexico,Portugal,Ireland,France,Dominican-Republic,Laos,Ecuador,Taiwan,Haiti,Columbia,Hungary,Guatemala,Nicaragua,Scotland,Thailand,Yugoslavia,El-Salvador,Trinadad&Tobago,Peru,Hong,Holand-Netherlands}
@attribute salary {>50K,<=50K}

@data
0.410959,State-gov,0.140563,Doctorate,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.397959,United-States,>50K
0.506849,Private,0.084648,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0.150242,0,0.602041,South,>50K
0.164384,Private,0.129887,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,0.5,United-States,>50K
0.383562,Local-gov,0.154555,Masters,0.866667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.076881,0,0.55102,United-States,>50K
0.383562,Self-emp-inc,0.018657,Prof-school,0.933333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.55102,United-States,>50K
0.465753,Private,0.152171,Assoc-acdm,0.733333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.44898,United-States,>50K
0.164384,Private,0.119403,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,0.55102,United-States,>50K
0.410959,Federal-gov,0.146213,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,0.397959,United-States,>50K
0.356164,State-gov,0.145116,Doctorate,1,Separated,Prof-specialty,Unmarried,White,Female,0,0,0.397959,United-States,>50K
0.506849,Self-emp-not-inc,0.039936,Masters,0.866667,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,0.5,United-States,>50K
0.342466,Private,0.175016,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0.072981,0,0.44898,United-States,>50K
0.424658,Private,0.120511,Some-college,0.6,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.5,United-States,>50K
0.410959,Private,0.095028,Bachelors,0.8,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0.359045,0.510204,United-States,>50K
0.465753,Private,0.152801,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.44898,United-States,>50K
0.575342,Private,0.097339,Masters,0.866667,Never-married,Sales,Not-in-family,White,Female,0.278283,0,0.44898,United-States,>50K
0.465753,Private,0.167614,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.5,France,>50K
0.575342,Private,0.15184,Masters,0.866667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,>50K
0.068493,Private,0.250088,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.5,United-States,>50K
0.520548,Private,0.01258,Masters,0.866667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.453857,0.397959,United-States,>50K
0.205479,Private,0.15071,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0.051781,0,0.479592,United-States,>50K
0.219178,Private,0.09393,Prof-school,0.933333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.453857,0.5,United-States,>50K
0.424658,Self-emp-inc,0.015434,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.5,United-States,>50K
0.767123,Self-emp-not-inc,0.061554,7th-8th,0.2,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.064181,0,1,United-States,>50K
0.287671,Private,0.186835,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.397959,United-States,>50K
0.684932,Private,0.184655,Some-college,0.6,Married-civ-spouse,Transport-moving,Husband,White,Male,0.106051,0,0.091837,United-States,>50K
0.39726,Local-gov,0.077773,Some-college,0.6,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0.397959,United-States,>50K
0.260274,Private,0.050421,Assoc-voc,0.666667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.433196,0.5,United-States,>50K
0.232877,Local-gov,0.288644,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.44898,Mexico,>50K
0.506849,Private,0.130853,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,>50K
0.616438,?,0.02903,Some-college,0.6,Married-civ-spouse,?,Husband,Black,Male,0,0,0.346939,United-States,>50K
0.315068,Self-emp-inc,0.14205,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.44898,United-States,>50K
0.643836,State-gov,0.067995,Bachelors,0.8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.44898,United-States,>50K
0.575342,Private,0.109308,Doctorate,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,>50K
0.424658,Private,0.30214,HS-grad,0.533333,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.04386,0,0.44898,United-States,>50K
0.520548,Self-emp-not-inc,0.118374,Some-college,0.6,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,1,United-States,>50K
0.410959,Private,0.107142,Bachelors,0.8,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.072981,0,0.397959,United-States,>50K
0.30137,Self-emp-inc,0.106622,Assoc-acdm,0.733333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.5,United-States,>50K
0.246575,Private,0.12198,Doctorate,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.44898,United-States,>50K
0.60274,Private,0.070234,Some-college,0.6,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.5,United-States,>50K
0.246575,Private,0.114141,Bachelors,0.8,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.397959,United-States,>50K
0.575342,Self-emp-not-inc,0.046708,Some-college,0.6,Married-civ-spouse,Sales,Wife,White,Female,0,0,0.806122,United-States,>50K
0.342466,Private,0.224643,12th,0.466667,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,0.602041,?,>50K
0.575342,Private,0.152284,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,>50K
0.273973,Private,0.131039,Some-college,0.6,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.479592,United-States,>50K
0.630137,Private,0.010103,Masters,0.866667,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,0.397959,United-States,>50K
0.219178,Private,0.104338,Assoc-voc,0.666667,Married-civ-spouse,Craft-repair,Husband,White,Male,0.072981,0,0.397959,United-States,>50K
0.60274,Private,0.10855,HS-grad,0.533333,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.150242,0,0.377551,United-States,>50K
0.246575,Private,0.147115,Assoc-voc,0.666667,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,>50K
0.232877,Private,0.083908,Masters,0.866667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.076881,0,0.55102,United-States,>50K
0.534247,Private,0.101241,Some-college,0.6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.397959,United-States,>50K
0.410959,State-gov,0.093227,Doctorate,1,Divorced,Prof-specialty,Unmarried,White,Male,0,0,0.5,France,>50K
0.547945,State-gov,0.167293,HS-grad,0.533333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,>50K
0.30137,Private,0.118842,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.479592,United-States,>50K
0.424658,Private,0.155207,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.076881,0,0.653061,United-States,>50K
0.39726,Self-emp-not-inc,0.218114,Prof-school,0.933333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.44898,United-States,>50K
0.30137,Private,0.244141,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,>50K
0.452055,Private,0.007106,Some-college,0.6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.846939,United-States,>50K
0.410959,Private,0.088006,HS-grad,0.533333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,>50K
0.520548,?,0.135171,HS-grad,0.533333,Married-civ-spouse,?,Husband,White,Male,0,0,0.295918,United-States,>50K
0.30137,Private,0.086874,Bachelors,0.8,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,0.397959,Philippines,>50K
0.575342,Federal-gov,0.19436,Some-college,0.6,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,0.397959,United-States,>50K
0.452055,Self-emp-not-inc,0.019861,Prof-school,0.933333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.554408,0.295918,United-States,>50K
0.424658,Local-gov,0.089445,Masters,0.866667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.397959,United-States,>50K
0.465753,Self-emp-not-inc,0.101934,Bachelors,0.8,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0.554408,0.397959,China,>50K
0.315068,Private,0.059539,Masters,0.866667,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.150242,0,0.234694,United-States,>50K
0.232877,Private,0.127974,Some-college,0.6,Married-civ-spouse,Tech-support,Husband,White,Male,0.03103,0,0.397959,United-States,>50K
0.493151,Private,0.113713,Bachelors,0.8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.438776,United-States,>50K
0.260274,Self-emp-not-inc,0.077802,Prof-school,0.933333,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,0.55102,United-States,>50K
0.424658,?,0.11229,Assoc-acdm,0.733333,Divorced,?,Not-in-family,White,Female,0.140841,0,0.397959,United-States,>50K
0.30137,Private,0.112659,Some-college,0.6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.397959,United-States,>50K
0.219178,Private,0.173266,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.602041,United-States,>50K
0.260274,Local-gov,0.085696,Some-college,0.6,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0.602041,United-States,>50K
0.191781,Private,0.083238,Assoc-acdm,0.733333,Married-civ-spouse,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,0.5,United-States,>50K
0.219178,Federal-gov,0.085606,Assoc-acdm,0.733333,Divorced,Exec-managerial,Unmarried,White,Male,0,0,0.5,United-States,>50K
0.232877,Private,0.099869,Some-college,0.6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.072981,0,0.397959,United-States,>50K
0.315068,Private,0.123867,Bachelors,0.8,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0.397959,United-States,>50K
0.39726,Private,0.28373,Some-college,0.6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0.397959,United-States,>50K
0.315068,Private,0.054289,HS-grad,0.533333,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0.397959,United-States,>50K
0.60274,Self-emp-not-inc,0.262838,Some-college,0.6,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,0.5,United-States,>50K
0.438356,Private,0.061079,Masters,0.866667,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0.453857,0.397959,United-States,>50K
0.479452,Private,0.079498,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.397959,United-States,>50K
0.328767,State-gov,0.187386,Assoc-voc,0.666667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.346939,United-States,>50K
0.30137,Private,0.137113,Bachelors,0.8,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.5,United-States,>50K
0.60274,Private,0.150381,Bachelors,0.8,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,0.397959,United-States,>50K
0.123288,Private,0.104545,Masters,0.866667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.433196,0.397959,United-States,>50K
0.205479,Private,0.150967,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.397959,United-States,>50K
0.561644,Private,0.139237,9th,0.266667,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0.5,United-States,>50K
0.328767,Local-gov,0.012774,Masters,0.866667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,>50K
0.369863,Private,0.160611,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.561224,United-States,>50K
0.328767,Private,0.071484,Masters,0.866667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.55102,United-States,>50K
0.452055,Private,0.092851,Masters,0.866667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.150242,0,0.44898,United-States,>50K
0.643836,Local-gov,0.160324,11th,0.4,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,0.397959,United-States,>50K
0.465753,Private,0.075775,Bachelors,0.8,Divorced,Exec-managerial,Not-in-family,White,Male,0,0.587466,0.5,United-States,>50K
0.438356,Private,0.146834,Assoc-acdm,0.733333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.44898,United-States,>50K
0.465753,Private,0.092285,Some-college,0.6,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.397959,United-States,>50K
0.39726,Federal-gov,0.221243,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,>50K
0.150685,Private,0.066057,Masters,0.866667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.377551,United-States,>50K
0.219178,Local-gov,0.143349,Bachelors,0.8,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,0.704082,United-States,>50K
0.260274,Private,0.056799,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.5,Iran,>50K
0.369863,Private,0.140905,Assoc-acdm,0.733333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.424242,0.397959,United-States,>50K
0.273973,Federal-gov,0.080327,Doctorate,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.72449,?,>50K
0.369863,Private,0.093204,Doctorate,1,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0.150242,0,0.397959,Japan,>50K
0.369863,Private,0.045615,Assoc-voc,0.666667,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,>50K
0.232877,Local-gov,0.157098,Masters,0.866667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,>50K
0.260274,Private,0.127955,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.150242,0,0.5,United-States,>50K
0.424658,Private,0.208201,Assoc-acdm,0.733333,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.295918,United-States,>50K
0.39726,Local-gov,0.229181,Assoc-acdm,0.733333,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0.489796,United-States,>50K
0.39726,Private,0.106645,Some-college,0.6,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.453857,0.5,United-States,>50K
0.246575,State-gov,0.118536,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.340909,0.397959,United-States,>50K
0.589041,Self-emp-not-inc,0.027143,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.418367,United-States,>50K
0.39726,Private,0.163642,Prof-school,0.933333,Separated,Prof-specialty,Not-in-family,White,Male,0,0,0.5,United-States,>50K
0.164384,Private,0.07789,HS-grad,0.533333,Married-civ-spouse,Sales,Wife,White,Female,0,0,0.397959,United-States,>50K
0.410959,Private,0.246099,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,>50K
0.136986,Private,0.174482,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.44898,United-States,>50K
0.506849,Private,0.168949,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,>50K
0.39726,Private,0.059179,Some-college,0.6,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0.397959,United-States,>50K
0.164384,State-gov,0.128132,Assoc-voc,0.666667,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0.397959,United-States,>50K
0.39726,Private,0.012252,HS-grad,0.533333,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.03103,0,0.520408,United-States,>50K
0.273973,State-gov,0.123518,Bachelors,0.8,Never-married,Adm-clerical,Not-in-family,White,Female,0.086141,0,0.397959,United-States,>50K
0.410959,Private,0.098421,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0.076881,0,0.55102,United-States,>50K
0.630137,Private,0.111155,Some-college,0.6,Married-civ-spouse,Sales,Husband,Black,Male,0,0,0.397959,United-States,>50K
0.60274,State-gov,0.119779,Prof-school,0.933333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.436639,0.397959,United-States,>50K
0.547945,Local-gov,0.023322,HS-grad,0.533333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,>50K
0.30137,Private,0.254459,Some-college,0.6,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,0.44898,United-States,>50K
0.69863,Self-emp-inc,0.026555,Assoc-voc,0.666667,Widowed,Sales,Not-in-family,White,Female,0.251243,0,0.5,United-States,>50K
0.315068,Private,0.206542,HS-grad,0.533333,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0.397959,United-States,>50K
0.356164,Private,0.068666,HS-grad,0.533333,Never-married,Adm-clerical,Unmarried,White,Female,0.086141,0,0.428571,United-States,>50K
0.438356,Private,0.020517,Masters,0.866667,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,0.397959,United-States,>50K
0.410959,Self-emp-not-inc,0.11924,HS-grad,0.533333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.5,United-States,>50K
0.465753,Federal-gov,0.087917,Masters,0.866667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.397959,United-States,>50K
0.424658,State-gov,0.129994,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,0.397959,United-States,>50K
0.232877,Private,0.200752,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,0.397959,?,>50K
0.561644,Private,0.092052,Masters,0.866667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.150242,0,0.397959,Greece,>50K
0.356164,Private,0.015358,Some-college,0.6,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.428571,United-States,>50K
0.424658,Private,0.065749,Bachelors,0.8,Married-civ-spouse,Tech-support,Wife,White,Female,1,0,0.397959,United-States,>50K
0.452055,Private,0.117506,HS-grad,0.533333,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0,0.397959,United-States,>50K
0.356164,Federal-gov,0.120102,Masters,0.866667,Divorced,Protective-serv,Not-in-family,White,Male,0,0,0.602041,United-States,>50K
0.753425,?,0.065915,Prof-school,0.933333,Married-civ-spouse,?,Husband,White,Male,0,0,0.397959,United-States,>50K
0.452055,Private,0.268343,Prof-school,0.933333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.357143,United-States,>50K
0.30137,Private,0.014021,Some-college,0.6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.150242,0,0.397959,United-States,>50K
0.383562,Private,0.093227,Assoc-voc,0.666667,Married-civ-spouse,Craft-repair,Husband,White,Male,0.150242,0,0.397959,United-States,>50K
0.534247,Local-gov,0.176493,Masters,0.866667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.346939,?,>50K
0.232877,Private,0.113107,Bachelors,0.8,Divorced,Prof-specialty,Unmarried,White,Female,0,0,0.397959,United-States,>50K
0.424658,State-gov,0.117723,Assoc-voc,0.666667,Divorced,Prof-specialty,Unmarried,White,Female,0,0,0.561224,United-States,>50K
0.260274,Self-emp-not-inc,0.092594,Assoc-voc,0.666667,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0.602041,United-States,>50K
0.219178,Private,0.10091,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.397959,United-States,>50K
0.178082,Private,0.133375,HS-grad,0.533333,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0.397959,United-States,>50K
0.465753,Private,0.048908,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.55102,United-States,>50K
0.506849,Private,0.030513,Masters,0.866667,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.683673,United-States,>50K
0.465753,Private,0.100702,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.846939,United-States,>50K
0.383562,Self-emp-inc,0.075216,Assoc-acdm,0.733333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.5,United-States,>50K
0.369863,Local-gov,0.007778,Some-college,0.6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,>50K
0.630137,Self-emp-inc,0.121723,Some-college,0.6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.44898,United-States,>50K
0.506849,Private,0.070415,Bachelors,0.8,Divorced,Exec-managerial,Unmarried,White,Male,0,0,0.44898,United-States,>50K
0.575342,Private,0.127199,HS-grad,0.533333,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0.234694,United-States,>50K
0.534247,Self-emp-not-inc,0.041603,Some-college,0.6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.5,United-States,>50K
0.205479,Self-emp-inc,0.077098,Bachelors,0.8,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,0.5,Iran,>50K
0.452055,Private,0.11011,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,>50K
0.575342,Private,0.232135,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.436639,0.428571,United-States,>50K
0.273973,Private,0.132053,Assoc-voc,0.666667,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.44898,United-States,>50K
0.438356,Federal-gov,0.397379,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.072981,0,0.397959,United-States,>50K
0.506849,Private,0.116822,Assoc-voc,0.666667,Married-civ-spouse,Protective-serv,Husband,Black,Male,0.150242,0,0.377551,Jamaica,>50K
0.356164,Private,0.136699,Bachelors,0.8,Divorced,Exec-managerial,Not-in-family,Black,Female,0,0,0.397959,United-States,>50K
0.465753,Private,0.145969,Some-college,0.6,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.397959,United-States,>50K
0.684932,?,0.099631,Prof-school,0.933333,Married-civ-spouse,?,Husband,White,Male,0.064181,0,0.091837,United-States,>50K
0.287671,Private,0.013412,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0,0,0.704082,United-States,>50K
0.493151,Private,0.201666,Some-college,0.6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.433196,0.44898,United-States,>50K
0.410959,Local-gov,0.102949,Some-college,0.6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.433196,0.397959,United-States,>50K
0.369863,Self-emp-inc,0.029745,Some-college,0.6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.076881,0,0.44898,United-States,>50K
0.575342,Self-emp-inc,0.165984,Prof-school,0.933333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.55102,United-States,>50K
0.616438,Private,0.101531,Prof-school,0.933333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.295918,United-States,>50K
